Invoice ID,City,Customer_age,Gender,Product_line,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,gross margin percentage,gross income,rating,Item_Visibility,monthly_income
442-44-6497,Naypyitaw,23,Male,home_appliances,55.57,3,8.3355,175.0455,01-08-2019,11:42,Credit card,4.761904762,8.3355,5.9,0.058551954,44530
174-64-0215,Mandalay,44,Male,computers,69.74,10,34.87,732.27,03-05-2019,17:49,Credit card,4.761904762,34.87,8.9,0.005469959,25134
210-74-9613,Naypyitaw,32,Male,hardisk,97.26,4,19.452,408.492,3/16/2019,15:33,Ewallet,4.761904762,19.452,6.8,0.037222843,59805
299-29-0180,Mandalay,27,Female,home_appliances,52.18,7,18.263,383.523,03-09-2019,10:54,Cash,4.761904762,18.263,9.3,0.047337627,43650
247-11-2470,Yangon,67,Female,hardisk,22.32,4,4.464,93.744,03-01-2019,16:23,Credit card,4.761904762,4.464,4.4,0.041366008,32433
635-28-5728,Yangon,34,Male,health_gadget,56,3,8.4,176.4,2/28/2019,19:33,Ewallet,4.761904762,8.4,4.8,0.110461228,44000
756-49-0168,Yangon,33,Male,hardisk,19.7,1,0.985,20.685,02-08-2019,11:39,Ewallet,4.761904762,0.985,9.5,0,34448
438-23-1242,Mandalay,29,Male,electronics,75.88,7,26.558,557.718,1/24/2019,10:38,Ewallet,4.761904762,26.558,8.9,0.05559341,78575
238-45-6950,Mandalay,28,Male,pendrive,53.72,1,2.686,56.406,03-01-2019,20:03,Ewallet,4.761904762,2.686,6.4,0.039796377,87981
607-65-2441,Naypyitaw,27,Male,health_gadget,81.95,10,40.975,860.475,03-10-2019,12:39,Credit card,4.761904762,40.975,6,0.034706495,72129
386-27-7606,Naypyitaw,26,Female,home_appliances,81.2,7,28.42,596.82,3/23/2019,15:59,Credit card,4.761904762,28.42,8.1,0.074128491,50000
137-63-5492,Naypyitaw,25,Male,electronics,58.76,10,29.38,616.98,1/29/2019,14:26,Ewallet,4.761904762,29.38,9,0.017578564,79173
197-77-7132,Mandalay,27,Male,electronics,91.56,8,36.624,769.104,01-12-2019,18:22,Ewallet,4.761904762,36.624,6,0.087901272,78726
805-86-0265,Yangon,54,Male,home_appliances,93.96,9,42.282,887.922,3/20/2019,11:32,Cash,4.761904762,42.282,9.8,0.029541813,54867
733-29-1227,Naypyitaw,49,Male,home_appliances,55.61,7,19.4635,408.7335,3/23/2019,12:41,Cash,4.761904762,19.4635,8.5,0.034722896,47790
451-73-2711,Naypyitaw,30,Male,pendrive,84.83,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,4.761904762,4.2415,8.8,0.021269538,32019
373-14-0504,Yangon,33,Female,computers,71.63,2,7.163,150.423,02-12-2019,14:33,Ewallet,4.761904762,7.163,8.8,0.034043337,55050
546-80-2899,Yangon,34,Male,home_appliances,37.69,2,3.769,79.149,2/20/2019,15:29,Ewallet,4.761904762,3.769,9.5,0.063770861,78645
345-68-9016,Naypyitaw,61,Female,computers,31.67,8,12.668,266.028,01-02-2019,16:19,Credit card,4.761904762,12.668,5.6,0.064426754,71702
390-17-5806,Naypyitaw,23,Female,pendrive,38.42,1,1.921,40.341,02-02-2019,16:33,Cash,4.761904762,1.921,8.6,0.049217255,79000
457-13-1708,Mandalay,24,Male,hardisk,65.23,10,32.615,684.915,01-08-2019,19:07,Credit card,4.761904762,32.615,5.2,0.13827922,73086
664-14-2882,Naypyitaw,25,Female,home_appliances,10.53,5,2.6325,55.2825,1/30/2019,14:43,Credit card,4.761904762,2.6325,5.8,0.125632716,159886
487-79-6868,Mandalay,23,Female,home_appliances,12.29,9,5.5305,116.1405,3/26/2019,19:28,Credit card,4.761904762,5.5305,8,0.073906461,82090
314-23-4520,Naypyitaw,24,Male,health_gadget,81.23,7,28.4305,597.0405,1/15/2019,20:44,Cash,4.761904762,28.4305,9,0.057637631,81313
210-30-7976,Mandalay,25,Female,hardisk,22.32,4,4.464,93.744,3/14/2019,11:16,Ewallet,4.761904762,4.464,4.1,0.097237755,79372
585-86-8361,Yangon,23,Female,pendrive,27.28,5,6.82,143.22,02-03-2019,10:31,Credit card,4.761904762,6.82,8.6,0.112867957,38745
807-14-7833,Yangon,44,Female,electronics,17.42,10,8.71,182.91,2/22/2019,12:30,Ewallet,4.761904762,8.71,7,0.058425726,40440
775-72-1988,Mandalay,32,Male,home_appliances,73.28,5,18.32,384.72,1/24/2019,15:05,Ewallet,4.761904762,18.32,8.4,0.042173019,38500
288-38-3758,Naypyitaw,27,Female,hardisk,84.87,3,12.7305,267.3405,1/25/2019,18:30,Ewallet,4.761904762,12.7305,7.4,0.026007997,50600
652-43-6591,Yangon,67,Female,hardisk,97.29,8,38.916,817.236,03-09-2019,13:18,Credit card,4.761904762,38.916,6.2,0,73268
785-96-0615,Mandalay,34,Female,electronics,35.74,8,14.296,300.216,2/17/2019,15:28,Ewallet,4.761904762,14.296,4.9,0.03512042,79818
406-46-7107,Yangon,33,Female,home_appliances,96.52,6,28.956,608.076,01-11-2019,11:52,Cash,4.761904762,28.956,4.5,0.064521395,52300
250-17-5703,Yangon,29,Male,pendrive,18.85,10,9.425,197.925,2/27/2019,18:24,Ewallet,4.761904762,9.425,5.6,0.056382065,43205
156-95-3964,Yangon,28,Female,pendrive,55.39,4,11.078,232.638,3/25/2019,15:19,Ewallet,4.761904762,11.078,8,0.127386531,78800
842-40-8179,Mandalay,27,Female,pendrive,77.2,10,38.6,810.6,02-11-2019,10:38,Credit card,4.761904762,38.6,5.6,0.062537976,50600
525-09-8450,Mandalay,26,Male,electronics,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,4.761904762,36.065,4.2,0.032414575,5958
410-67-1709,Yangon,25,Female,hardisk,63.88,8,25.552,536.592,1/20/2019,17:48,Ewallet,4.761904762,25.552,9.9,0.022972713,30680
587-73-4862,Yangon,27,Female,health_gadget,10.69,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,4.761904762,2.6725,7.6,0.062949401,20326
787-87-2010,Yangon,54,Male,health_gadget,55.5,4,11.1,233.1,1/20/2019,15:48,Credit card,4.761904762,11.1,6.6,0.076187616,51250
593-14-4239,Mandalay,49,Female,home_appliances,95.46,8,38.184,801.864,03-05-2019,19:40,Ewallet,4.761904762,38.184,4.7,0.143078892,11000
801-88-0346,Naypyitaw,30,Female,hardisk,76.06,3,11.409,239.589,01-05-2019,20:30,Credit card,4.761904762,11.409,9.8,0.02249459,20695
388-76-2555,Mandalay,33,Male,computers,13.69,6,4.107,86.247,2/13/2019,13:59,Cash,4.761904762,4.107,6.3,0.103652052,29765
711-31-1234,Mandalay,34,Female,electronics,95.64,4,19.128,401.688,3/16/2019,18:51,Cash,4.761904762,19.128,7.9,0.023013626,79518
886-54-6089,Yangon,61,Female,home_appliances,11.43,6,3.429,72.009,1/15/2019,17:24,Cash,4.761904762,3.429,7.7,0.157470693,50749
707-32-7409,Mandalay,23,Female,computers,95.54,4,19.108,401.268,2/26/2019,11:58,Ewallet,4.761904762,19.108,4.5,0.019229584,50300
759-98-4285,Naypyitaw,24,Female,health_gadget,85.87,7,30.0545,631.1445,2/27/2019,19:01,Credit card,4.761904762,30.0545,8,0.041001013,51908
201-63-8275,Naypyitaw,25,Female,computers,67.99,7,23.7965,499.7265,2/17/2019,16:50,Ewallet,4.761904762,23.7965,5.7,0.128422279,78310
471-06-8611,Naypyitaw,23,Female,pendrive,52.42,1,2.621,55.041,02-06-2019,10:22,Credit card,4.761904762,2.621,6.3,0.069287489,51433
200-16-5952,Naypyitaw,24,Male,pendrive,65.65,2,6.565,137.865,1/17/2019,16:46,Cash,4.761904762,6.565,6,0.073138055,69609
120-54-2248,Mandalay,25,Female,pendrive,28.86,5,7.215,151.515,1/22/2019,18:08,Credit card,4.761904762,7.215,8,0.079189212,76022
102-77-2261,Naypyitaw,23,Male,health_gadget,65.31,7,22.8585,480.0285,03-05-2019,18:02,Credit card,4.761904762,22.8585,4.2,0.093765794,81450
875-31-8302,Mandalay,44,Male,computers,93.38,1,4.669,98.049,01-03-2019,13:07,Cash,4.761904762,4.669,9.6,0.082129741,78944
102-06-2002,Naypyitaw,32,Male,computers,25.25,5,6.3125,132.5625,3/20/2019,17:52,Cash,4.761904762,6.3125,6.1,0.063325948,55436
457-94-0464,Mandalay,27,Male,electronics,87.87,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,4.761904762,39.5415,5.6,0.015799406,48803
629-42-4133,Naypyitaw,67,Male,health_gadget,21.8,8,8.72,183.12,2/19/2019,19:24,Cash,4.761904762,8.72,8.3,0.021481473,54809
534-53-3526,Yangon,34,Female,computers,94.76,4,18.952,397.992,02-11-2019,16:06,Ewallet,4.761904762,18.952,7.8,0.038696828,24399
307-04-2070,Yangon,33,Female,hardisk,30.62,1,1.531,32.151,02-05-2019,14:14,Credit card,4.761904762,1.531,4.1,0.054144012,74188
468-99-7231,Naypyitaw,29,Female,home_appliances,44.01,8,17.604,369.684,03-03-2019,17:36,Cash,4.761904762,17.604,8.8,0.024903892,50881
516-77-6464,Naypyitaw,28,Female,health_gadget,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,4.761904762,2.54,4.1,0.067208126,49809
404-91-5964,Yangon,27,Male,electronics,74.58,7,26.103,548.163,02-04-2019,16:09,Credit card,4.761904762,26.103,9,0.017746063,59600
886-77-9084,Naypyitaw,26,Male,electronics,71.89,8,28.756,603.876,2/19/2019,11:33,Ewallet,4.761904762,28.756,5.5,0.146427351,47790
790-38-4466,Naypyitaw,25,Female,health_gadget,10.99,5,2.7475,57.6975,1/23/2019,10:18,Credit card,4.761904762,2.7475,9.3,0.099539874,32019
704-10-4056,Naypyitaw,27,Male,health_gadget,60.47,3,9.0705,190.4805,1/14/2019,10:55,Credit card,4.761904762,9.0705,5.6,0.029734029,78581
497-37-6538,Yangon,54,Male,computers,58.91,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,4.761904762,20.6185,9.7,0.170628832,79502
651-96-5970,Yangon,49,Male,hardisk,46.41,1,2.3205,48.7305,03-03-2019,20:06,Credit card,4.761904762,2.3205,4,0.057283416,21696
400-80-4065,Naypyitaw,30,Male,health_gadget,68.55,4,13.71,287.91,2/15/2019,20:21,Credit card,4.761904762,13.71,9.2,0.049481039,32404
744-16-7898,Mandalay,33,Female,home_appliances,97.37,10,48.685,1022.385,1/15/2019,13:48,Credit card,4.761904762,48.685,4.9,0.017622773,78942
263-12-5321,Yangon,34,Male,electronics,92.6,7,32.41,680.61,2/27/2019,12:52,Credit card,4.761904762,32.41,9.3,0.083668945,79703
702-72-0487,Yangon,61,Female,electronics,46.61,2,4.661,97.881,2/26/2019,12:28,Credit card,4.761904762,4.661,6.6,0.045052492,43900
605-83-1050,Mandalay,23,Male,hardisk,27.18,2,2.718,57.078,3/15/2019,16:26,Ewallet,4.761904762,2.718,4.3,0,36333
443-60-9639,Naypyitaw,24,Female,home_appliances,60.87,1,3.0435,63.9135,1/24/2019,13:24,Cash,4.761904762,3.0435,5.5,0.118770807,32998
864-24-7918,Yangon,25,Female,computers,24.49,10,12.245,257.145,2/22/2019,15:15,Cash,4.761904762,12.245,8.1,0.081021001,22000
359-94-5395,Mandalay,23,Male,health_gadget,92.78,1,4.639,97.419,3/15/2019,10:50,Credit card,4.761904762,4.639,9.8,0.036790859,80000
401-09-4232,Naypyitaw,24,Male,home_appliances,86.69,5,21.6725,455.1225,02-11-2019,18:38,Ewallet,4.761904762,21.6725,9.4,0.056724671,16802
751-15-6198,Mandalay,25,Male,computers,23.01,6,6.903,144.963,01-12-2019,16:45,Ewallet,4.761904762,6.903,7.9,0.008853613,44616
324-41-6833,Naypyitaw,23,Female,electronics,30.2,8,12.08,253.68,03-03-2019,19:30,Ewallet,4.761904762,12.08,5.1,0.067103564,33000
474-33-8305,Naypyitaw,44,Male,hardisk,67.39,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,4.761904762,23.5865,6.9,0.128557634,41342
759-29-9521,Yangon,32,Female,hardisk,48.96,9,22.032,462.672,03-04-2019,11:27,Cash,4.761904762,22.032,8,0.075705596,18500
831-81-6575,Mandalay,27,Female,electronics,75.59,9,34.0155,714.3255,2/23/2019,11:12,Cash,4.761904762,34.0155,8,0.087351931,24185
220-68-6701,Yangon,67,Female,home_appliances,77.47,4,15.494,325.374,3/17/2019,16:36,Cash,4.761904762,15.494,4.2,0.018007487,30000
618-34-8551,Yangon,34,Female,computers,93.18,2,9.318,195.678,1/16/2019,18:41,Credit card,4.761904762,9.318,8.5,0.029618788,68388
257-60-7754,Yangon,33,Female,electronics,50.23,4,10.046,210.966,01-08-2019,17:12,Cash,4.761904762,10.046,9,0.04868553,79169
559-61-5987,Mandalay,29,Female,health_gadget,17.75,1,0.8875,18.6375,1/14/2019,10:38,Cash,4.761904762,0.8875,8.6,0.027318818,78172
189-55-2313,Naypyitaw,28,Female,hardisk,62.18,10,31.09,652.89,1/31/2019,10:33,Ewallet,4.761904762,31.09,6,0.053289916,78854
565-91-4567,Mandalay,27,Male,health_gadget,10.75,8,4.3,90.3,3/15/2019,14:38,Ewallet,4.761904762,4.3,6.2,0.032441572,75000
380-60-5336,Yangon,26,Female,electronics,40.26,10,20.13,422.73,2/24/2019,18:06,Credit card,4.761904762,20.13,5,0.03055448,76666
815-04-6282,Naypyitaw,25,Female,computers,64.97,5,16.2425,341.0925,02-08-2019,12:52,Credit card,4.761904762,16.2425,6.5,0.12537274,83422
674-56-6360,Yangon,27,Male,electronics,95.15,1,4.7575,99.9075,3/22/2019,14:00,Cash,4.761904762,4.7575,6,0.065308939,32672
778-34-2523,Yangon,54,Female,electronics,48.62,8,19.448,408.408,1/24/2019,10:57,Cash,4.761904762,19.448,5,0.10739705,47200
499-27-7781,Mandalay,49,Female,pendrive,53.21,8,21.284,446.964,3/14/2019,16:45,Ewallet,4.761904762,21.284,5,0.046092237,
477-59-2456,Naypyitaw,30,Female,hardisk,45.44,7,15.904,333.984,1/23/2019,11:15,Cash,4.761904762,15.904,9.2,0.039801037,
832-51-6761,Yangon,33,Male,pendrive,33.88,8,13.552,284.592,1/19/2019,20:29,Ewallet,4.761904762,13.552,9.6,0.031017124,
869-11-3082,Mandalay,34,Male,health_gadget,96.16,4,19.232,403.872,1/27/2019,20:03,Credit card,4.761904762,19.232,8.4,0.039657436,
190-59-3964,Mandalay,61,Male,pendrive,47.16,5,11.79,247.59,02-03-2019,14:35,Credit card,4.761904762,11.79,6,0.022585241,
366-43-6862,Mandalay,23,Male,electronics,52.89,4,10.578,222.138,3/25/2019,16:32,Ewallet,4.761904762,10.578,6.7,0.063428202,
186-43-8965,Yangon,24,Female,home_appliances,47.68,2,4.768,100.128,2/24/2019,10:10,Credit card,4.761904762,4.768,4.1,0.019507599,
784-21-9238,Naypyitaw,25,Male,computers,10.17,1,0.5085,10.6785,02-07-2019,14:15,Cash,4.761904762,0.5085,5.9,0.059430002,
276-75-6884,Yangon,23,Female,health_gadget,68.71,3,10.3065,216.4365,03-04-2019,10:05,Cash,4.761904762,10.3065,8.7,0.164609767,
109-86-4363,Mandalay,24,Female,computers,60.08,7,21.028,441.588,2/14/2019,11:36,Credit card,4.761904762,21.028,4.5,0.101729922,
569-76-2760,Yangon,25,Female,computers,22.01,4,4.402,92.442,1/29/2019,18:15,Credit card,4.761904762,4.402,6.6,0.045363276,
222-42-0244,Mandalay,23,Female,health_gadget,72.11,9,32.4495,681.4395,1/28/2019,13:53,Credit card,4.761904762,32.4495,7.7,0.096368001,
760-53-9233,Yangon,44,Male,hardisk,41.28,3,6.192,130.032,3/26/2019,18:37,Credit card,4.761904762,6.192,8.5,0,
538-22-0304,Naypyitaw,32,Male,electronics,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,4.761904762,32.475,5.2,0.032768691,
416-17-9926,Yangon,27,Female,electronics,74.22,10,37.11,779.31,01-01-2019,14:42,Credit card,4.761904762,37.11,4.3,0.038675869,
237-44-6163,Yangon,67,Male,electronics,10.56,8,4.224,88.704,1/24/2019,17:43,Cash,4.761904762,4.224,7.6,0.063960902,
636-17-0325,Mandalay,34,Male,health_gadget,62.57,4,12.514,262.794,2/25/2019,18:37,Cash,4.761904762,12.514,9.5,0.126468543,
343-75-9322,Mandalay,33,Female,computers,11.85,8,4.74,99.54,01-09-2019,16:34,Cash,4.761904762,4.74,4.1,0.103961646,
528-14-9470,Yangon,29,Male,health_gadget,91.3,1,4.565,95.865,2/14/2019,14:42,Ewallet,4.761904762,4.565,9.2,0.075170211,
427-45-9297,Mandalay,28,Female,home_appliances,40.73,7,14.2555,299.3655,03-12-2019,11:01,Ewallet,4.761904762,14.2555,5.4,0.067391444,
807-34-3742,Yangon,27,Male,hardisk,52.38,1,2.619,54.999,3/26/2019,19:44,Cash,4.761904762,2.619,5.8,0.030899314,
288-62-1085,Yangon,26,Male,hardisk,38.54,5,9.635,202.335,01-09-2019,13:34,Ewallet,4.761904762,9.635,5.6,0.08396923,
670-71-7306,Mandalay,25,Male,computers,44.63,6,13.389,281.169,01-02-2019,20:08,Credit card,4.761904762,13.389,5.1,0.060788771,
660-29-7083,Naypyitaw,27,Male,electronics,55.87,10,27.935,586.635,1/15/2019,15:01,Cash,4.761904762,27.935,5.8,0.039308756,
271-77-8740,Naypyitaw,54,Female,computers,29.22,6,8.766,184.086,01-01-2019,11:40,Ewallet,4.761904762,8.766,5,0.014652476,
497-36-0989,Yangon,49,Male,hardisk,51.94,3,7.791,163.611,2/15/2019,15:21,Cash,4.761904762,7.791,7.9,0.085515417,
291-59-1384,Mandalay,30,Male,electronics,60.3,1,3.015,63.315,2/28/2019,17:38,Cash,4.761904762,3.015,6,0.021492148,
860-73-6466,Yangon,33,Female,computers,39.47,2,3.947,82.887,03-02-2019,16:16,Credit card,4.761904762,3.947,5,0.038638642,
549-23-9016,Naypyitaw,34,Female,pendrive,14.87,2,1.487,31.227,2/13/2019,18:15,Credit card,4.761904762,1.487,8.9,0.021224126,
896-34-0956,Yangon,61,Male,hardisk,21.32,1,1.066,22.386,1/26/2019,12:43,Cash,4.761904762,1.066,5.9,0.085204025,
804-38-3935,Yangon,23,Male,electronics,93.78,3,14.067,295.407,1/30/2019,11:32,Credit card,4.761904762,14.067,5.9,0.107230638,
585-90-0249,Yangon,24,Male,electronics,73.26,1,3.663,76.923,1/27/2019,18:08,Ewallet,4.761904762,3.663,9.7,0.055583959,
862-29-5914,Naypyitaw,25,Female,computers,22.38,1,1.119,23.499,1/30/2019,17:08,Credit card,4.761904762,1.119,8.6,0.140896203,
845-94-6841,Naypyitaw,23,Female,pendrive,72.88,9,32.796,688.716,01-08-2019,19:38,Cash,4.761904762,32.796,4,0.006787278,
125-45-2293,Yangon,24,Female,hardisk,99.1,6,29.73,624.33,1/19/2019,13:11,Cash,4.761904762,29.73,4.2,0.066997948,
843-73-4724,Yangon,25,Male,hardisk,74.1,1,3.705,77.805,1/25/2019,11:05,Cash,4.761904762,3.705,9.2,0,
409-33-9708,Yangon,23,Female,hardisk,98.48,2,9.848,206.808,2/19/2019,10:12,Ewallet,4.761904762,9.848,9.2,0.047773924,
658-66-3967,Naypyitaw,44,Male,health_gadget,53.19,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,4.761904762,18.6165,5,0.060683277,
866-70-2814,Mandalay,32,Female,electronics,52.79,10,26.395,554.295,2/25/2019,11:58,Ewallet,4.761904762,26.395,10,0.125883329,
160-22-2687,Yangon,27,Female,health_gadget,95.95,5,23.9875,503.7375,1/23/2019,14:21,Ewallet,4.761904762,23.9875,8.8,0.105705241,
895-03-6665,Mandalay,67,Female,hardisk,36.51,9,16.4295,345.0195,2/16/2019,10:52,Cash,4.761904762,16.4295,4.2,0.070325509,
770-42-8960,Mandalay,34,Male,pendrive,21.12,8,8.448,177.408,01-01-2019,19:31,Cash,4.761904762,8.448,6.3,0.056455037,
748-45-2862,Yangon,33,Female,home_appliances,28.31,4,5.662,118.902,03-07-2019,18:35,Cash,4.761904762,5.662,8.2,0,
234-36-2483,Mandalay,29,Male,health_gadget,57.59,6,17.277,362.817,2/15/2019,13:51,Cash,4.761904762,17.277,5.1,0.310376916,
316-66-3011,Yangon,28,Female,pendrive,47.63,9,21.4335,450.1035,1/23/2019,12:35,Cash,4.761904762,21.4335,5,0.036531539,
848-95-6252,Naypyitaw,27,Female,home_appliances,86.27,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,4.761904762,4.3135,7,0.09991293,
840-76-5966,Yangon,26,Male,computers,12.76,2,1.276,26.796,01-08-2019,18:06,Ewallet,4.761904762,1.276,7.8,0.053324723,
152-03-4217,Mandalay,25,Female,home_appliances,11.28,9,5.076,106.596,3/17/2019,11:55,Credit card,4.761904762,5.076,4.3,0.085447928,
533-66-5566,Mandalay,27,Female,home_appliances,51.07,7,17.8745,375.3645,01-12-2019,11:42,Cash,4.761904762,17.8745,7,0.058264085,
124-31-1458,Yangon,54,Female,electronics,79.59,3,11.9385,250.7085,01-08-2019,14:30,Cash,4.761904762,11.9385,6.6,0.084882966,
176-78-1170,Naypyitaw,49,Male,health_gadget,33.81,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,4.761904762,5.0715,7.3,0.028999721,
361-59-0574,Mandalay,30,Male,computers,90.53,8,36.212,760.452,3/15/2019,14:48,Credit card,4.761904762,36.212,6.5,0.040176104,
101-81-4070,Naypyitaw,33,Female,health_gadget,62.82,2,6.282,131.922,1/17/2019,12:36,Ewallet,4.761904762,6.282,4.9,0.067071206,
631-34-1880,Naypyitaw,34,Male,pendrive,24.31,3,3.6465,76.5765,01-08-2019,19:09,Credit card,4.761904762,3.6465,4.3,0.0288575,
852-82-2749,Yangon,61,Male,computers,64.59,4,12.918,271.278,01-06-2019,13:35,Ewallet,4.761904762,12.918,9.3,0.030239711,
873-14-6353,Yangon,23,Male,pendrive,24.82,7,8.687,182.427,2/16/2019,10:33,Credit card,4.761904762,8.687,7.1,0.081322858,
584-66-4073,Naypyitaw,24,Male,hardisk,56.5,1,2.825,59.325,3/13/2019,15:45,Ewallet,4.761904762,2.825,9.6,0.224472159,
544-55-9589,Mandalay,25,Female,electronics,21.43,10,10.715,225.015,1/28/2019,11:51,Cash,4.761904762,10.715,6.2,0.00963535,
166-19-2553,Yangon,23,Male,computers,89.06,6,26.718,561.078,1/18/2019,17:26,Cash,4.761904762,26.718,9.9,0.103603094,
737-88-5876,Yangon,24,Male,home_appliances,23.29,4,4.658,97.818,3/19/2019,11:52,Credit card,4.761904762,4.658,5.9,0.029717039,
154-87-7367,Naypyitaw,25,Male,home_appliances,65.26,8,26.104,548.184,3/15/2019,14:04,Ewallet,4.761904762,26.104,6.3,0.089334085,
885-56-0389,Naypyitaw,23,Male,hardisk,52.35,1,2.6175,54.9675,02-12-2019,17:49,Cash,4.761904762,2.6175,4,0.063107714,
608-05-3804,Mandalay,44,Male,electronics,39.75,1,1.9875,41.7375,2/25/2019,20:19,Cash,4.761904762,1.9875,6.1,0.020748121,
448-61-3783,Yangon,32,Female,electronics,90.02,8,36.008,756.168,3/21/2019,16:08,Credit card,4.761904762,36.008,4.5,0.023190398,
761-49-0439,Mandalay,27,Female,electronics,12.1,8,4.84,101.64,1/19/2019,10:17,Ewallet,4.761904762,4.84,8.6,0.037709148,
490-95-0021,Mandalay,67,Female,pendrive,33.21,10,16.605,348.705,01-08-2019,14:25,Ewallet,4.761904762,16.605,6,0.140136534,
115-38-7388,Naypyitaw,34,Female,hardisk,10.18,8,4.072,85.512,3/30/2019,12:51,Credit card,4.761904762,4.072,9.5,0.035786568,
311-13-6971,Mandalay,33,Male,computers,31.99,10,15.995,335.895,2/20/2019,15:18,Credit card,4.761904762,15.995,9.9,0.036760791,
291-55-6563,Yangon,29,Female,home_appliances,34.42,6,10.326,216.846,3/30/2019,12:45,Ewallet,4.761904762,10.326,7.5,0.05716456,
548-48-3156,Yangon,28,Female,pendrive,83.34,2,8.334,175.014,3/19/2019,13:37,Cash,4.761904762,8.334,7.6,0.037399255,
460-93-5834,Yangon,27,Male,computers,45.58,7,15.953,335.013,1/13/2019,10:03,Cash,4.761904762,15.953,5,0,
325-89-4209,Yangon,26,Male,pendrive,87.9,1,4.395,92.295,02-05-2019,19:42,Ewallet,4.761904762,4.395,6.7,0.153243627,
884-80-6021,Yangon,25,Female,electronics,73.47,10,36.735,771.435,3/23/2019,13:14,Ewallet,4.761904762,36.735,9.5,0.101626463,
137-74-8729,Naypyitaw,27,Female,hardisk,12.19,8,4.876,102.396,3/13/2019,12:47,Ewallet,4.761904762,4.876,6.8,0.163640988,
880-46-5796,Yangon,54,Male,computers,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,4.761904762,38.46,5.6,0.0284073,
389-70-2397,Naypyitaw,49,Female,health_gadget,83.66,5,20.915,439.215,2/21/2019,10:26,Cash,4.761904762,20.915,7.2,0.037973245,
114-35-5271,Mandalay,30,Female,electronics,57.91,8,23.164,486.444,02-07-2019,15:06,Cash,4.761904762,23.164,8.1,0.114704556,
607-76-6216,Naypyitaw,33,Female,hardisk,92.49,5,23.1225,485.5725,03-02-2019,16:35,Credit card,4.761904762,23.1225,8.6,0.076012177,
715-20-1673,Mandalay,34,Male,electronics,28.38,5,7.095,148.995,03-06-2019,20:57,Cash,4.761904762,7.095,9.4,0.025719421,
811-35-1094,Mandalay,61,Male,electronics,50.45,6,15.135,317.835,02-06-2019,15:16,Credit card,4.761904762,15.135,8.9,0.041558343,
699-88-1972,Mandalay,23,Male,health_gadget,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,4.761904762,39.664,4.2,0.057382845,
781-84-8059,Naypyitaw,24,Male,hardisk,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,4.761904762,21.259,5,0.01522774,
409-49-6995,Naypyitaw,25,Female,pendrive,47.27,6,14.181,297.801,02-05-2019,10:17,Cash,4.761904762,14.181,8.8,0.01091879,
725-54-0677,Naypyitaw,23,Male,health_gadget,85.6,7,29.96,629.16,03-02-2019,13:50,Cash,4.761904762,29.96,5.3,0.0662837,
146-09-5432,Yangon,24,Male,pendrive,35.04,9,15.768,331.128,02-09-2019,19:17,Ewallet,4.761904762,15.768,4.6,0.028436862,
377-79-7592,Naypyitaw,25,Female,electronics,44.84,9,20.178,423.738,1/14/2019,14:00,Credit card,4.761904762,20.178,7.5,0.039805092,
509-10-0516,Mandalay,23,Male,home_appliances,45.97,4,9.194,193.074,02-09-2019,12:02,Ewallet,4.761904762,9.194,5.1,0,
595-94-9924,Yangon,44,Female,health_gadget,27.73,5,6.9325,145.5825,3/26/2019,20:21,Credit card,4.761904762,6.9325,4.2,0.015801675,
865-41-9075,Yangon,32,Male,pendrive,11.53,7,4.0355,84.7455,1/28/2019,17:35,Cash,4.761904762,4.0355,8.1,0.045846525,
545-07-8534,Naypyitaw,27,Female,health_gadget,58.32,2,5.832,122.472,2/14/2019,12:42,Ewallet,4.761904762,5.832,6,0.075049323,
118-62-1812,Naypyitaw,67,Female,home_appliances,78.38,4,15.676,329.196,3/24/2019,17:56,Cash,4.761904762,15.676,7.9,0.067795854,
450-42-3339,Naypyitaw,34,Male,health_gadget,84.61,10,42.305,888.405,02-09-2019,18:58,Credit card,4.761904762,42.305,8.8,0,
851-98-3555,Mandalay,33,Female,health_gadget,82.88,5,20.72,435.12,3/24/2019,14:08,Credit card,4.761904762,20.72,6.6,0.130815962,
186-71-5196,Yangon,29,Female,pendrive,79.54,2,7.954,167.034,3/27/2019,16:30,Ewallet,4.761904762,7.954,6.2,0.024689595,
624-01-8356,Mandalay,28,Female,home_appliances,49.01,10,24.505,514.605,1/27/2019,10:44,Credit card,4.761904762,24.505,4.2,0.073825883,
313-66-9943,Mandalay,27,Female,pendrive,29.15,3,4.3725,91.8225,3/27/2019,20:29,Credit card,4.761904762,4.3725,7.3,0.03152879,
